cap.shape,cap.color,bruises,stalk.color.above.ring,stalk.color.below.ring,population,Id,poisonous
f,e,True,g,w,v,6139,0
f,e,False,w,p,v,294,1
b,w,False,w,w,s,7531,0
x,n,True,w,p,y,5495,0
b,g,False,w,w,s,8023,0
k,w,False,w,w,n,2020,0
x,g,True,g,g,y,2911,0
k,e,False,w,p,v,6297,1
k,e,False,w,p,v,4404,1
x,g,False,w,w,s,3238,0
x,w,True,w,w,s,7248,0
f,y,False,p,p,y,5167,1
x,g,True,w,g,y,5523,0
f,n,False,p,w,v,3549,1
x,g,False,w,w,a,1434,0
f,n,False,w,w,a,1680,0
k,e,False,w,p,v,7666,1
x,g,False,w,w,s,6324,1
f,g,True,g,g,v,3778,0
f,g,False,b,n,v,6650,1
x,e,False,p,w,v,437,1
f,e,True,w,g,v,3358,0
x,e,False,w,w,v,1116,1
f,y,False,p,p,v,3232,1
x,y,False,b,p,y,5187,1
f,b,True,w,w,s,4919,1
f,w,False,w,w,a,3169,0
f,e,False,p,w,v,956,1
f,e,False,p,p,v,6350,1
f,y,False,p,b,v,4157,1
x,w,True,w,w,n,3740,0
f,g,False,w,w,a,1821,0
f,g,False,w,w,s,3322,0
x,w,True,w,w,n,2441,0
x,y,False,n,b,v,3985,1
f,e,True,p,g,y,2461,0
f,n,False,p,p,v,1757,1
x,n,True,w,w,v,7284,0
f,g,False,n,n,v,4808,1
f,n,False,w,w,a,4325,0
x,n,True,g,w,v,1355,0
x,g,False,w,w,n,7767,0
x,e,False,p,w,v,6395,1
f,n,True,w,w,s,1619,1
x,y,False,n,p,y,7269,1
x,w,False,w,w,s,6038,0
f,n,False,o,o,c,662,0
x,n,False,w,w,a,7011,0
x,w,False,w,w,s,5479,0
x,y,False,n,p,v,2171,1
x,g,False,p,b,y,6685,1
f,e,False,p,w,v,2363,1
f,n,True,w,w,v,5961,1
x,g,False,n,p,v,6618,1
x,n,False,p,p,v,3056,1
x,n,False,w,w,s,2092,0
k,g,False,w,w,n,1180,0
k,n,False,p,p,v,4801,1
k,e,False,w,p,v,395,1
x,c,False,w,n,v,3767,0
x,e,True,g,g,y,2931,0
x,e,False,p,p,v,6013,1
k,g,False,w,w,n,3082,0
f,n,True,w,w,s,1026,1
f,e,False,p,w,v,3414,1
x,g,False,w,w,a,3730,0
x,y,True,w,w,n,4701,0
k,w,False,w,w,s,481,0
f,y,False,n,b,y,4244,1
x,w,False,w,w,s,1969,0
f,n,True,g,w,v,3028,0
b,y,True,w,w,s,8115,0
x,w,False,w,w,v,7052,1
k,n,False,p,p,v,2099,1
x,e,False,w,p,v,7270,1
f,g,False,n,n,v,7892,1
f,n,False,p,p,v,1212,1
x,g,False,w,w,s,6079,0
x,n,False,p,p,v,5262,1
x,n,False,w,w,v,5753,1
x,e,False,p,p,v,3406,1
b,n,False,o,o,v,2949,0
x,g,False,n,n,v,4047,1
f,c,False,w,n,v,3395,0
f,e,True,p,p,v,4990,0
b,w,True,w,w,s,2588,0
x,g,False,n,p,v,2326,1
x,w,False,w,w,s,4618,0
f,g,False,n,b,v,4775,1
k,e,False,p,w,v,4067,1
b,w,True,w,w,n,428,0
f,n,True,p,p,y,734,0
x,g,True,w,w,v,2018,0
x,n,False,w,w,a,1706,0
x,e,True,p,w,v,2607,0
x,g,True,w,w,s,1067,1
x,n,False,w,w,s,7293,0
k,n,False,w,w,v,3405,1
x,g,False,w,w,a,2688,0
x,e,True,w,g,v,3973,0
f,g,False,n,b,v,3156,1
f,w,True,w,w,v,5651,1
f,y,False,n,p,v,2699,1
f,g,True,p,w,v,957,0
k,g,False,w,w,s,4152,0
x,w,True,w,w,n,324,0
x,w,False,w,w,s,6770,0
x,w,False,w,w,s,1767,0
f,e,False,p,w,v,7803,1
k,e,False,w,w,v,5968,1
x,w,True,w,w,v,4069,1
x,e,True,p,p,v,3916,0
f,w,False,w,w,s,5634,0
x,g,True,w,w,y,669,0
x,n,False,w,y,v,7630,1
f,y,True,w,w,s,6301,0
x,g,False,p,p,v,4809,1
b,w,True,w,w,s,694,0
f,e,False,p,p,v,2223,1
f,w,True,w,w,s,6880,1
k,e,False,p,p,v,8098,1
f,n,True,w,w,v,3266,0
f,e,True,p,w,y,239,0
f,n,True,w,g,v,6760,0
x,n,True,g,g,y,2668,0
f,g,True,p,w,v,4117,0
x,g,True,p,w,y,8031,0
f,e,False,p,w,v,2064,1
x,w,True,w,w,n,6840,0
f,y,False,b,p,y,5488,1
x,g,False,n,n,v,3618,1
x,n,False,w,w,v,8076,1
x,g,True,g,w,v,1179,0
k,n,False,w,w,v,6335,1
f,g,True,w,w,v,5377,0
x,n,False,w,w,a,205,0
f,n,False,w,w,v,3694,1
b,y,True,w,w,s,4482,0
x,g,True,w,p,v,6636,0
k,n,False,p,p,v,1102,1
k,e,False,p,w,v,3827,1
f,y,False,b,p,v,144,1
x,n,True,w,w,y,6182,0
x,g,True,w,w,s,737,1
x,w,False,w,w,s,3775,0
f,n,False,w,p,v,6888,1
f,e,False,w,p,v,3148,1
f,n,True,w,p,v,3267,0
x,w,True,w,w,n,3568,0
x,g,False,w,w,a,4045,0
x,y,False,n,p,y,8021,1
x,w,False,w,w,v,962,1
x,n,False,w,n,v,4432,0
f,y,False,b,b,v,7931,1
f,e,False,p,p,v,5362,1
f,n,False,w,w,s,5056,0
f,g,True,w,p,v,5408,0
k,n,False,n,n,y,3948,0
b,n,False,o,o,c,4031,0
x,n,True,w,w,v,2798,1
x,w,False,w,w,s,6893,0
x,n,True,g,p,y,2726,0
f,g,True,w,w,v,480,1
f,g,False,b,n,y,3446,1
x,g,False,b,p,v,4179,1
x,g,False,w,w,a,2603,0
f,n,False,w,p,v,6314,1
f,e,False,p,p,v,4397,1
x,w,False,w,w,a,3716,0
f,g,True,p,p,y,2727,0
x,w,False,w,w,n,2057,0
f,b,True,e,w,c,6342,0
f,n,True,w,g,v,3404,0
x,e,True,w,w,v,7149,0
f,e,True,w,p,y,2436,0
f,e,True,w,w,y,1489,0
k,n,False,p,p,v,2839,1
x,y,True,w,w,s,3599,0
f,r,False,w,w,v,7196,0
f,w,True,w,w,s,7239,1
f,e,True,e,e,c,6549,0
f,g,True,w,g,y,2545,0
b,y,True,w,w,n,2895,0
k,e,False,w,w,v,6668,1
x,n,False,w,w,v,1214,1
b,y,True,w,w,s,7817,0
f,n,True,w,w,v,4305,0
k,n,False,p,p,v,5093,1
f,g,True,w,p,y,3942,0
k,n,False,w,p,v,2892,1
x,g,False,n,p,v,4121,1
x,g,True,w,p,y,7026,0
x,g,True,w,p,y,3946,0
x,g,True,w,w,s,3604,1
b,y,True,w,w,n,7423,0
k,p,True,w,w,c,4494,0
x,n,True,w,w,v,4722,1
b,w,True,w,w,n,1615,0
x,y,True,w,w,n,4986,0
f,w,True,w,w,s,409,1
f,w,True,w,w,v,7113,0
f,g,True,p,g,y,3192,0
x,n,False,w,w,v,1556,1
b,g,False,w,w,s,1610,0
f,y,True,w,w,y,5714,0
x,g,False,w,w,a,2604,0
x,e,False,w,w,v,4838,1
b,p,True,w,w,v,890,1
k,n,False,o,o,v,2381,0
x,g,False,w,w,s,1027,0
f,w,True,w,w,v,463,1
f,n,True,w,w,s,1094,0
f,g,False,n,p,v,5966,1
x,n,False,w,w,a,438,0
b,g,False,w,w,s,4619,0
f,y,False,b,n,y,7550,1
x,g,True,g,g,y,5384,0
x,n,True,w,w,y,587,0
f,g,False,p,n,v,2517,1
x,w,False,w,w,s,681,0
x,w,False,w,w,s,154,0
f,e,True,w,w,v,2900,0
x,n,True,w,w,c,1021,0
k,n,False,p,w,v,7262,1
k,n,False,w,w,v,6882,1
x,n,True,w,w,v,7147,0
f,n,True,w,w,s,7549,1
x,e,True,p,w,v,5335,0
b,b,True,w,w,v,1545,1
f,g,False,p,n,v,805,1
f,y,False,y,y,c,242,1
f,n,True,p,g,v,8049,0
k,n,False,p,w,v,4051,1
f,w,True,w,w,v,4719,1
x,g,False,b,b,v,34,1
f,e,True,p,p,v,5721,0
x,n,False,p,w,v,1873,1
x,w,True,w,w,v,148,1
f,w,False,w,w,s,6539,0
f,w,False,w,w,a,5353,0
f,g,True,g,p,y,2094,0
x,n,True,g,w,y,7041,0
x,e,False,p,p,v,2463,1
x,n,False,w,w,v,1248,1
f,n,False,w,w,v,5645,1
b,w,False,w,w,n,3304,0
x,g,False,b,p,v,802,1
x,g,False,b,p,y,3362,1
x,n,False,w,w,a,1838,0
k,e,False,w,p,v,7223,1
k,n,False,w,w,v,2803,1
k,n,False,o,o,c,1624,0
x,w,False,w,w,s,6193,0
f,n,False,p,w,v,4947,1
x,g,False,b,n,y,1748,1
f,w,True,w,w,s,7440,1
x,n,False,o,o,v,8074,0
x,g,False,p,n,v,2184,1
f,e,True,w,g,v,1419,0
x,g,True,w,g,y,3019,0
f,b,True,w,w,v,1628,1
f,g,True,g,p,v,4921,0
x,n,True,w,p,y,440,0
f,g,False,b,b,y,5360,1
x,w,True,w,w,s,1209,0
f,n,True,g,p,v,6956,0
x,e,False,p,p,v,1181,1
f,b,True,w,w,v,2841,1
f,y,False,b,p,v,3286,1
b,y,True,w,w,n,4760,0
x,g,False,p,b,y,1581,1
b,n,False,o,o,c,1288,0
f,n,True,g,p,v,2630,0
f,g,True,g,w,y,2328,0
f,y,False,n,b,y,4221,1
x,e,False,p,p,v,4442,1
f,e,False,w,p,v,2121,1
x,g,False,b,p,v,5763,1
x,b,True,w,w,v,2804,1
x,n,True,w,w,y,2234,0
x,y,False,p,n,y,7891,1
k,n,False,w,p,v,6169,1
x,y,True,w,w,s,8112,0
f,e,False,w,w,v,1788,1
x,g,False,w,w,n,7541,0
k,n,False,p,w,v,4493,1
x,w,False,w,w,s,1682,0
x,g,False,p,b,y,1308,1
x,e,True,p,p,v,1897,0
x,g,True,w,w,v,2370,1
x,n,True,w,w,y,4093,0
b,n,False,o,o,v,5088,0
x,g,True,w,w,s,996,1
f,w,True,w,w,s,7808,1
x,w,True,w,w,n,5087,0
x,w,True,w,w,s,7119,0
f,e,True,p,w,y,6303,0
f,e,False,w,w,v,1972,1
f,n,False,w,p,v,891,1
k,e,False,w,w,v,6368,1
k,e,True,e,e,c,7318,0
x,p,False,w,w,s,3784,1
f,g,True,g,w,y,925,0
x,g,True,w,g,y,4845,0
b,w,True,w,w,s,1019,0
x,e,False,w,p,v,2448,1
f,g,True,w,w,v,3462,1
x,y,False,b,n,v,8007,1
x,g,False,w,w,s,1618,0
x,n,True,w,w,v,7836,1
x,n,True,w,w,s,2666,0
x,e,True,g,p,v,7599,0
k,n,False,o,o,v,2974,0
b,y,True,w,w,s,3611,0
f,g,False,b,p,y,2709,1
k,n,False,p,w,v,6548,1
b,p,True,w,w,v,7841,1
f,e,True,g,w,y,5993,0
x,n,True,w,w,y,2489,0
f,y,False,p,p,y,2082,1
f,y,False,b,p,y,576,1
f,e,False,w,p,v,6892,1
x,w,True,w,w,n,5797,0
f,p,True,w,w,v,1061,1
f,y,False,n,p,v,2068,1
x,w,True,w,w,s,4628,1
x,g,False,n,b,v,8085,1
x,n,False,o,o,v,4736,0
x,w,True,w,w,v,3258,1
k,e,False,p,w,v,3195,1
b,w,False,w,w,n,6207,0
f,n,False,p,p,v,2762,1
x,w,True,w,w,n,6044,0
k,n,False,p,w,v,5376,1
x,n,False,w,p,v,1291,1
f,y,False,n,p,y,7067,1
x,g,True,p,w,v,5863,0
f,e,True,g,p,y,2906,0
s,n,False,w,w,v,5585,0
f,g,False,w,w,s,4761,0
x,y,True,w,w,n,7737,0
f,n,True,w,w,y,429,0
f,n,True,w,w,s,6855,1
f,e,False,p,p,v,1808,1
f,g,True,p,w,y,2431,0
x,n,False,p,w,v,2098,1
b,w,True,w,w,n,2311,0
b,n,False,o,o,v,1562,0
f,y,False,b,b,v,2656,1
x,p,False,w,w,v,3051,1
k,e,False,w,w,v,2353,1
f,n,False,w,w,s,7883,0
f,n,False,w,w,a,1003,0
f,w,False,w,w,s,2575,0
f,n,True,w,e,c,1534,0
f,n,True,w,w,s,7526,1
f,e,True,g,w,y,53,0
f,w,False,w,w,a,7776,0
k,e,False,p,p,v,5693,1
b,w,True,w,w,s,5814,0
x,e,True,g,w,y,6674,0
f,g,True,w,w,s,1368,1
f,n,True,w,w,v,6302,1
f,y,False,b,n,v,5650,1
b,w,False,w,w,n,7661,0
x,g,True,w,p,y,6836,0
x,e,False,w,w,v,5342,1
x,g,False,b,n,v,5687,1
b,w,True,w,w,s,4793,0
f,n,False,w,w,s,5938,0
k,n,False,p,w,v,1651,1
f,y,False,p,n,v,2009,1
x,e,True,w,w,y,2104,0
x,e,False,w,w,v,2552,1
f,e,False,p,p,v,548,1
x,y,False,n,n,y,680,1
x,e,False,w,w,v,3931,1
x,g,True,w,w,y,8048,0
f,w,False,w,w,a,7801,0
f,w,True,w,w,v,4219,1
x,p,True,e,e,c,7595,0
b,y,True,w,w,s,3788,0
x,n,False,p,w,v,7277,1
f,n,False,w,w,v,2936,1
x,g,False,n,p,y,4580,1
k,n,False,p,p,v,4382,1
k,n,False,p,w,v,1017,1
b,w,True,w,w,n,7121,0
b,y,True,w,w,n,1231,0
x,n,False,p,w,v,4239,1
x,w,True,w,w,s,993,0
k,e,False,p,w,v,5796,1
x,n,False,o,o,c,1052,0
f,n,False,o,o,v,7937,0
x,y,False,n,p,v,929,1
f,e,False,w,w,v,3344,1
x,n,True,p,w,v,1350,0
f,n,False,w,w,s,220,0
f,b,True,w,w,s,7779,1
f,g,True,g,w,y,1124,0
f,w,False,w,w,a,3672,0
x,n,True,g,g,y,6987,0
k,y,False,w,n,v,1286,1
x,w,False,w,w,s,2724,0
k,e,False,w,p,v,7901,1
f,y,False,p,p,y,4549,1
x,n,False,p,w,v,8067,1
f,w,True,w,w,v,1713,1
x,w,False,w,w,a,2558,0
f,w,True,w,w,s,5697,1
x,y,False,p,b,v,3023,1
k,w,False,w,w,n,5851,0
k,w,False,w,w,s,4213,0
x,n,True,p,p,v,2342,0
f,g,False,p,b,v,3451,1
x,g,True,w,w,v,1655,1
x,g,True,w,w,v,7503,1
f,u,False,w,w,y,3270,0
f,g,True,g,g,y,1918,0
k,n,True,w,w,c,1183,0
b,y,True,w,w,s,7114,0
f,y,True,w,w,y,3743,0
f,y,False,b,n,v,2153,1
s,n,False,w,w,v,3764,0
x,y,True,w,w,s,590,0
f,g,True,g,w,v,4520,0
f,n,True,p,w,v,5581,0
f,n,False,p,p,v,7730,1
x,n,False,w,p,v,1638,1
x,w,False,w,w,n,4088,0
x,g,False,b,b,y,5514,1
x,w,True,w,w,v,4211,0
f,g,False,w,w,a,3248,0
f,n,False,w,w,v,6052,1
k,e,False,w,p,v,6732,1
x,w,True,w,w,s,4377,1
x,e,True,p,g,y,772,0
f,n,True,w,w,v,5273,0
x,b,True,w,w,v,3929,1
f,g,True,w,w,v,4111,0
f,n,False,w,w,v,2,1
f,y,False,n,n,v,6991,1
x,y,False,n,b,y,719,1
x,w,True,w,w,n,4248,0
x,g,False,w,w,a,3240,0
x,n,True,w,p,v,3283,0
x,g,False,b,b,y,206,1
f,n,False,w,w,a,3548,0
k,e,False,w,p,v,8066,1
f,w,False,w,w,a,1486,0
f,e,False,w,p,v,1533,1
x,e,False,w,p,v,5912,1
x,n,True,w,w,v,6130,1
f,e,True,p,p,y,2971,0
x,e,False,p,p,v,5820,1
k,n,False,p,p,v,2044,1
f,n,True,g,w,v,4485,0
f,e,True,w,w,v,5699,0
b,w,True,w,w,s,3068,0
x,g,False,n,b,y,1281,1
x,n,False,p,w,v,6994,1
f,g,False,p,n,v,4462,1
x,p,False,w,w,v,7889,1
f,e,True,w,g,v,7681,0
f,y,False,n,b,y,5363,1
x,g,False,w,w,s,4187,0
x,w,False,w,w,s,1818,0
f,c,False,w,n,v,6298,0
x,n,False,w,n,v,4023,0
x,g,False,p,b,v,391,1
x,y,False,p,n,v,2550,1
x,g,False,w,w,s,3242,0
f,n,False,p,p,v,5573,1
k,n,False,p,w,v,1201,1
f,u,False,w,w,y,164,0
f,e,True,p,g,v,383,0
f,y,False,p,n,v,6710,1
x,n,False,p,w,v,5853,1
k,e,False,w,w,v,4205,1
x,n,False,o,o,c,7236,0
x,w,True,w,w,s,4209,0
x,n,False,p,p,v,477,1
x,r,False,w,w,y,630,0
x,e,False,w,p,v,3541,1
x,y,False,b,b,v,1921,1
x,n,True,p,w,v,7864,0
f,y,False,b,p,v,6729,1
x,n,True,w,p,v,1597,0
x,n,True,w,w,s,4064,1
f,n,True,p,p,v,4662,0
x,g,False,p,b,y,1258,1
x,n,False,w,w,a,7957,0
f,y,False,p,p,y,3247,1
x,n,True,g,p,v,2787,0
x,e,False,w,p,v,573,1
x,p,False,w,w,v,163,1
x,w,False,w,w,a,427,0
x,e,False,w,w,v,6233,1
x,e,True,p,w,v,555,0
x,g,True,p,g,y,4629,0
k,e,False,w,p,v,1835,1
x,y,False,n,n,y,5197,1
x,n,False,w,p,v,685,1
f,n,True,w,p,y,5154,0
x,y,True,w,w,n,6430,0
f,n,True,w,w,s,6786,0
x,w,False,w,w,a,6916,0
x,n,False,p,p,v,4194,1
f,n,True,w,p,v,2036,0
b,w,True,w,w,n,5725,0
f,e,True,p,p,y,581,0
x,n,True,g,g,v,3681,0
f,g,False,b,n,y,882,1
f,c,True,w,w,v,2362,0
f,y,False,b,n,y,2889,1
f,g,True,p,w,y,4578,0
f,n,False,w,p,v,3723,1
x,w,True,w,w,s,1659,1
k,n,True,w,e,c,7304,0
b,w,True,w,w,n,2334,0
x,n,False,w,p,v,7748,1
f,y,False,b,p,y,1932,1
f,e,False,p,p,v,541,1
x,g,False,p,b,y,5135,1
f,g,False,p,b,y,5018,1
f,y,False,b,p,v,4078,1
x,g,True,w,p,v,2190,0
f,r,False,w,w,v,4354,0
b,w,True,w,w,s,7621,0
x,e,True,p,w,v,1009,0
x,w,True,w,w,v,2665,1
b,w,True,w,w,s,2808,0
f,n,False,w,w,y,4825,0
x,g,False,w,w,n,3684,0
x,y,False,n,p,v,252,1
f,n,True,p,p,v,5877,0
b,y,True,w,w,s,511,0
f,n,False,p,p,v,3821,1
f,y,True,w,w,y,2143,0
f,e,False,p,w,v,3222,1
x,n,False,w,w,a,3661,0
f,n,False,w,w,v,6333,1
f,n,False,w,w,v,7425,1
x,g,False,n,p,v,6312,1
x,g,False,b,b,v,172,1
b,y,True,w,w,s,3059,0
x,n,True,g,g,y,3460,0
x,e,True,g,g,y,403,0
f,n,False,p,w,v,7756,1
f,e,False,w,w,v,3211,1
f,n,False,w,p,v,5219,1
x,n,False,w,w,v,4642,1
f,b,True,e,w,c,1678,0
f,n,True,g,p,y,764,0
x,g,False,w,w,s,2269,0
x,w,False,w,w,v,3367,1
f,e,False,w,p,v,7302,1
x,n,False,p,w,v,2586,1
f,e,False,w,w,v,244,1
x,n,False,p,p,v,5788,1
f,n,True,p,w,v,423,0
f,b,True,w,w,v,3706,1
x,y,False,p,p,y,1363,1
k,e,False,w,w,v,1879,1
x,g,True,g,g,y,5641,0
x,g,False,p,n,y,3024,1
f,w,False,w,w,a,3197,0
x,y,True,w,w,n,7221,0
f,g,True,w,w,y,5334,0
s,n,False,w,w,y,1024,0
x,g,True,p,w,y,5595,0
x,g,False,w,w,s,554,0
x,y,False,p,p,v,1586,1
x,y,False,b,b,y,2038,1
x,b,True,w,w,s,1824,1
x,w,False,w,w,s,1765,1
b,n,False,o,o,c,3736,0
x,n,True,w,w,s,4412,1
x,g,False,p,p,v,4622,1
x,w,False,w,w,s,7209,1
x,n,True,w,w,s,7625,1
f,n,True,p,w,v,3356,0
f,n,False,w,w,v,4287,1
k,e,False,w,p,v,5927,1
f,g,False,w,w,y,1634,0
x,g,False,w,w,s,4203,0
k,n,False,p,p,v,1589,1
f,g,True,p,w,v,6966,0
x,y,False,p,b,y,7033,1
f,g,False,w,w,s,1710,0
x,g,False,w,w,n,5150,0
f,g,True,p,w,v,2413,0
f,g,False,p,b,v,5691,1
f,n,True,w,w,y,1930,0
x,y,False,n,p,y,2597,1
s,g,False,w,w,y,3820,0
x,g,False,b,p,y,4706,1
f,w,True,w,w,s,6121,1
b,w,True,w,w,v,7478,1
f,w,True,w,w,s,4235,1
f,e,False,p,w,v,2348,1
k,n,False,p,p,v,1043,1
x,g,True,p,g,y,1833,0
b,y,True,w,w,s,1247,0
x,g,False,n,p,y,6961,1
f,n,True,w,w,v,2990,1
f,n,True,g,g,v,6173,0
f,p,True,w,w,v,6936,1
f,g,False,w,w,a,56,0
x,n,True,w,g,y,5600,0
x,g,False,n,n,y,4024,1
k,n,False,o,o,v,7190,0
f,n,False,w,w,y,5702,0
x,n,False,p,p,v,7463,1
f,y,True,w,w,v,393,0
x,n,False,w,p,v,4208,1
x,e,True,w,g,v,1981,0
x,y,True,w,w,y,7489,0
f,e,False,p,w,v,7552,1
x,g,False,n,p,y,3786,1
x,y,False,n,n,y,7955,1
x,e,True,w,w,y,7860,0
f,n,True,w,p,y,3824,0
x,g,True,p,w,v,284,0
x,g,True,w,g,v,5606,0
k,n,False,w,w,v,7850,1
x,e,True,p,g,v,4094,0
x,y,False,p,b,y,6992,1
x,n,True,w,w,v,6774,1
f,b,True,w,w,s,3560,1
b,w,False,w,w,s,185,0
x,n,False,w,w,s,1564,0
f,g,True,w,w,v,2120,0
f,w,False,w,w,a,3815,0
x,y,False,p,p,v,99,1
x,e,True,g,g,v,6587,0
x,g,False,w,w,v,7008,1
x,e,True,g,w,y,430,0
b,y,True,w,w,n,1598,0
k,n,False,w,w,v,2725,1
f,g,True,w,w,s,6216,1
f,e,False,p,w,v,12,1
x,g,False,w,w,a,917,0
x,n,False,w,p,v,7762,1
x,n,False,w,w,s,935,0
x,n,False,p,p,v,4541,1
f,g,False,p,n,y,1262,1
f,w,True,w,w,s,5715,1
f,g,False,n,n,y,3102,1
f,g,False,w,w,a,5616,0
k,n,False,w,w,v,7498,1
x,n,False,w,p,v,4182,1
x,n,False,w,w,a,5039,0
f,g,True,g,p,v,6586,0
f,y,True,w,w,s,5038,0
b,n,False,o,o,v,5097,0
f,g,False,b,p,v,955,1
f,y,False,p,b,v,7542,1
x,g,True,w,p,y,1828,0
f,y,False,p,p,y,2962,1
x,n,True,g,w,y,6807,0
f,e,False,p,p,v,1499,1
x,w,True,w,w,v,3790,1
f,e,True,g,p,y,756,0
f,n,True,w,w,v,4586,0
k,n,False,w,n,v,3005,1
x,n,False,p,p,v,32,1
x,g,True,g,w,y,1447,0
f,n,False,p,w,v,7179,1
x,e,False,w,w,v,3779,1
f,e,False,w,p,v,2694,1
x,y,False,b,p,v,6357,1
x,g,True,w,g,y,3508,0
x,p,True,w,w,y,7804,0
x,p,False,w,w,v,6334,1
x,n,False,w,w,a,5354,0
x,e,False,w,p,v,3060,1
x,n,False,w,w,s,1891,0
f,n,True,p,p,v,3037,0
f,g,True,p,g,y,5571,0
x,w,True,w,w,v,4696,1
x,g,False,w,w,s,2964,0
f,g,False,w,w,s,3633,0
x,g,True,p,w,y,574,0
f,g,False,p,n,y,5095,1
x,y,False,b,n,v,190,1
f,n,True,e,w,c,5458,0
x,e,False,p,p,v,7299,1
b,w,True,w,w,n,1698,0
f,g,False,p,p,v,4318,1
f,n,False,p,w,v,7412,1
f,g,False,p,p,y,7488,1
f,e,False,p,w,v,5032,1
f,n,True,w,p,v,5833,0
x,g,False,p,p,v,2238,1
f,u,False,w,w,y,2792,0
f,w,False,w,w,s,6872,0
x,c,False,c,c,c,5173,1
b,w,True,w,w,n,2884,0
x,y,False,b,n,v,639,1
f,e,True,p,p,y,1471,0
f,n,False,w,w,a,1945,0
b,w,True,w,w,n,1630,0
x,y,False,p,n,y,312,1
b,n,False,n,n,y,57,0
x,n,False,c,c,c,6529,1
x,n,True,g,p,y,364,0
b,y,True,w,w,s,6021,0
x,y,False,b,b,v,7678,1
f,n,True,p,w,v,2828,0
f,b,True,w,w,v,4680,1
f,y,True,w,w,y,6698,0
x,g,True,p,w,v,4745,0
f,n,True,w,p,v,3133,0
f,n,False,p,w,v,815,1
x,w,False,w,w,s,1772,1
f,e,True,p,g,v,135,0
f,g,False,n,b,y,4373,1
f,e,False,p,w,v,593,1
x,w,True,w,w,s,6034,0
x,n,False,w,w,s,254,0
x,g,False,w,w,s,8119,1
x,y,True,w,w,y,6522,0
x,g,False,n,b,v,7978,1
f,n,False,w,w,v,4860,1
x,r,False,w,w,y,6867,0
x,y,True,w,w,s,5812,0
x,w,True,w,w,n,2791,0
x,w,True,w,w,s,4385,0
x,w,True,w,w,v,7479,1
f,e,False,p,w,v,3281,1
f,n,False,w,w,s,7001,0
b,w,True,w,w,s,5267,0
b,y,True,w,w,n,3012,0
x,e,True,w,g,y,1532,0
f,g,False,n,b,v,3802,1
f,g,False,w,w,a,4000,0
x,e,False,p,p,v,7181,1
f,w,True,w,w,v,8122,1
x,g,False,n,n,y,4495,1
x,b,True,w,w,v,3926,1
f,g,False,b,n,y,1979,1
k,n,False,o,o,v,5899,0
x,e,True,p,w,y,4988,0
f,n,False,p,w,v,7074,1
f,g,True,w,g,v,4227,0
x,y,True,w,w,v,3166,0
x,y,True,w,w,s,2769,0
k,n,False,p,w,v,3546,1
f,w,False,w,w,s,7948,0
f,n,True,g,w,y,3911,0
x,n,False,o,o,v,4474,0
f,g,False,b,p,y,3378,1
f,e,True,p,p,y,7075,0
x,n,False,w,w,s,3707,0
k,n,False,p,p,v,4303,1
x,g,False,b,b,v,7724,1
x,g,False,p,n,y,6708,1
f,n,True,w,g,y,405,0
b,b,True,w,w,v,5037,1
f,w,True,w,w,v,7906,1
f,w,True,w,w,v,1861,1
f,g,True,p,g,v,2712,0
x,g,False,b,p,y,1537,1
k,n,False,w,w,v,4448,1
x,y,False,b,p,v,4398,1
f,w,True,w,w,v,5784,1
f,w,True,w,w,s,5719,1
f,n,True,w,g,v,7203,0
x,e,True,w,w,y,7401,0
k,e,False,w,w,v,6492,1
f,e,False,w,p,v,4138,1
f,n,False,w,w,v,4050,1
k,n,False,w,p,v,7614,1
k,w,False,w,w,n,7682,0
f,e,False,p,w,v,3158,1
x,y,False,p,b,v,4913,1
k,e,False,w,w,v,1905,1
x,n,False,w,w,s,6067,0
k,e,False,p,w,v,132,1
f,b,True,w,w,v,4006,1
f,e,False,p,p,v,7458,1
f,n,False,w,w,v,7428,1
f,n,True,g,w,v,2159,0
x,e,True,p,g,y,368,0
f,n,False,p,w,v,1792,1
b,w,False,w,w,s,7613,0
x,g,False,w,w,s,1996,0
x,g,False,n,p,v,2832,1
f,p,True,w,w,y,6111,0
x,n,False,p,p,v,2167,1
x,y,False,n,b,y,1623,1
x,e,True,p,p,y,628,0
k,n,False,w,w,v,7213,1
b,w,True,w,w,n,4987,0
f,b,True,w,w,v,538,1
x,y,False,b,n,v,6384,1
f,n,False,w,w,v,465,1
x,w,True,w,w,n,8110,0
x,n,True,w,w,s,5130,0
f,n,False,w,w,v,3325,1
x,y,False,n,b,y,436,1
x,y,True,w,w,v,7051,0
x,e,True,w,w,v,6835,0
x,g,False,p,n,y,7739,1
f,g,False,p,p,v,4648,1
f,y,True,w,w,y,1886,0
f,e,True,g,p,v,7233,0
x,n,False,w,w,a,5640,0
f,e,True,g,p,y,7982,0
x,n,True,w,w,s,6907,0
x,n,True,w,w,v,950,1
x,e,False,p,p,v,1156,1
x,g,False,b,n,y,5012,1
k,w,False,w,w,s,5849,0
k,n,False,o,o,v,4844,0
f,e,True,w,w,v,3357,0
x,g,False,w,w,s,55,0
f,n,False,w,w,s,42,0
k,n,False,p,w,v,5452,1
f,b,True,w,w,v,4401,1
x,g,False,w,w,s,1707,0
k,e,False,w,p,v,7951,1
f,e,False,p,p,v,5620,1
f,e,True,w,g,v,1280,0
x,w,False,w,w,s,3031,0
